id,exercise_id,mistake,created_at
250,pull-ups-close-grip,"Слишком узкий хват, что создает чрезмерную нагрузку на запястья и локти и может привести к травме. Хват должен быть на ширине груди или немного уже плеч, но не слишком узким.",2025-11-08T14:10:00Z
251,pull-ups-close-grip,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T14:10:00Z
252,pull-ups-close-grip,"Компенсация за счет наклона тела вперед - это смещает нагрузку с бицепсов и снижает эффективность упражнения. Держите тело прямым и вертикальным на протяжении всего движения.",2025-11-08T14:10:00Z
253,pull-ups-underhand-grip,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T14:15:00Z
254,pull-ups-underhand-grip,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T14:15:00Z
255,pull-ups-underhand-grip,"Слишком широкий или слишком узкий хват при обратном хвате - это снижает эффективность упражнения. Используйте хват примерно на ширине плеч для оптимальной активации бицепсов.",2025-11-08T14:15:00Z
256,pull-ups-underhand-grip,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T14:15:00Z
257,pull-ups-underhand-grip,"Компенсация за счет наклона тела вперед или назад - это смещает нагрузку и снижает эффективность упражнения. Держите тело прямым и вертикальным на протяжении всего движения.",2025-11-08T14:15:00Z
258,pull-ups-neutral-grip,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T14:20:00Z
259,pull-ups-neutral-grip,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T14:20:00Z
260,pull-ups-neutral-grip,"Неправильное положение ладоней при нейтральном хвате - ладони должны быть направлены друг к другу. Используйте параллельные рукоятки или нейтральный хват для правильной техники.",2025-11-08T14:20:00Z
261,pull-ups-neutral-grip,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T14:20:00Z
262,pull-ups-neutral-grip,"Компенсация за счет наклона тела или разведение локтей в стороны - это снижает эффективность упражнения. Держите тело прямым и локти направленными вниз на протяжении всего движения.",2025-11-08T14:20:00Z
263,pull-ups-archer,"Чрезмерная ротация тела при односторонней нагрузке - это может привести к травме позвоночника и снижает эффективность упражнения. Держите корпус напряженным и контролируйте баланс, предотвращая ротацию.",2025-11-08T15:00:00Z
264,pull-ups-archer,"Неравномерное распределение нагрузки между руками - слишком сильное смещение веса на рабочую руку или недостаточное вытягивание второй руки. Распределяйте нагрузку правильно для безопасного выполнения.",2025-11-08T15:00:00Z
265,pull-ups-archer,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T15:00:00Z
266,pull-ups-archer,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T15:00:00Z
267,pull-ups-archer,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T15:00:00Z
268,pull-ups-one-arm,"Чрезмерная ротация тела при односторонней нагрузке - это может привести к травме позвоночника и снижает эффективность упражнения. Держите корпус напряженным и контролируйте баланс, предотвращая ротацию.",2025-11-08T15:05:00Z
269,pull-ups-one-arm,"Использование второй руки для помощи - это снижает эффективность упражнения и не позволяет развить необходимую силу одной руки. Выполняйте упражнение строго одной рукой.",2025-11-08T15:05:00Z
270,pull-ups-one-arm,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T15:05:00Z
271,pull-ups-one-arm,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рабочей руки в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T15:05:00Z
272,pull-ups-one-arm,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T15:05:00Z
273,pull-ups-weighted,"Слишком большой дополнительный вес - это может привести к травме и нарушению техники. Начните с небольшого веса и постепенно увеличивайте нагрузку по мере развития силы.",2025-11-08T15:10:00Z
274,pull-ups-weighted,"Неправильное крепление отягощения - ненадежное закрепление веса на поясе или жилете может привести к травме. Убедитесь, что вес надежно закреплен перед выполнением упражнения.",2025-11-08T15:10:00Z
275,pull-ups-weighted,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T15:10:00Z
276,pull-ups-weighted,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T15:10:00Z
277,pull-ups-weighted,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T15:10:00Z
278,pull-ups-l-sit,"Опускание ног из горизонтального положения во время подтягивания - это снижает эффективность упражнения и нарушает технику. Держите ноги в горизонтальном положении на протяжении всего движения.",2025-11-08T15:15:00Z
279,pull-ups-l-sit,"Недостаточная сила кора для удержания L-сита - это может привести к нарушению техники и снижению эффективности упражнения. Развивайте силу кора перед выполнением этого упражнения.",2025-11-08T15:15:00Z
280,pull-ups-l-sit,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T15:15:00Z
281,pull-ups-l-sit,"Неполная амплитуда движения - недотягивание подбородка до перекладины или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до касания подбородком перекладины.",2025-11-08T15:15:00Z
282,pull-ups-l-sit,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T15:15:00Z
283,pull-ups-behind-neck,"Чрезмерное растяжение плечевых суставов при подтягивании за голову - это может привести к травме. Убедитесь, что у вас достаточно гибкости плеч перед выполнением этого упражнения.",2025-11-08T15:20:00Z
284,pull-ups-behind-neck,"Неправильная траектория движения - подтягивание не за голову, а к груди - это снижает эффективность упражнения. Направляйте голову за перекладину, а не к груди.",2025-11-08T15:20:00Z
285,pull-ups-behind-neck,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение в обеих фазах.",2025-11-08T15:20:00Z
286,pull-ups-behind-neck,"Неполная амплитуда движения - недотягивание перекладины за голову или неполное выпрямление рук в нижней точке. Опускайтесь полностью и подтягивайтесь до тех пор, пока перекладина не окажется за головой.",2025-11-08T15:20:00Z
287,pull-ups-behind-neck,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц на протяжении всей амплитуды.",2025-11-08T15:20:00Z
288,explosive-pull-ups,"Недостаточная взрывная сила - выполнение упражнения слишком медленно, что снижает эффективность плиометрической тренировки. Генерируйте максимальную скорость при подтягивании вверх.",2025-11-08T16:00:00Z
289,explosive-pull-ups,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение.",2025-11-08T16:00:00Z
290,explosive-pull-ups,"Недостаточный отдых между повторениями - слишком быстрый темп может привести к потере контроля и травме. Отдыхайте 1-2 секунды между каждым взрывным повторением.",2025-11-08T16:00:00Z
291,explosive-pull-ups,"Неполная амплитуда движения - недотягивание до достаточной высоты или неполное выпрямление рук в нижней точке. Подтягивайтесь до уровня груди или выше, полностью опускайтесь вниз.",2025-11-08T16:00:00Z
292,scapular-retraction-hang,"Сгибание рук в локтях во время втягивания лопаток - это снижает эффективность упражнения. Держите руки полностью выпрямленными на протяжении всего движения.",2025-11-08T16:05:00Z
293,scapular-retraction-hang,"Недостаточное втягивание лопаток - неполное движение снижает эффективность упражнения. Втягивайте лопатки максимально вверх и назад, сжимая мышцы верхней части спины.",2025-11-08T16:05:00Z
294,scapular-retraction-hang,"Раскачивание тела и использование инерции - это снижает эффективность упражнения. Держите корпус напряженным и контролируйте движение лопаток без раскачивания.",2025-11-08T16:05:00Z
295,scapular-retraction-hang,"Слишком быстрое выполнение движения - недостаточная пауза в верхней точке снижает эффективность. Удерживайте втянутое положение лопаток на 1-2 секунды.",2025-11-08T16:05:00Z
296,dead-hang,"Напряжение плеч вместо их расслабления - это снижает эффективность растяжения и может привести к дискомфорту. Позвольте плечам естественно опуститься вниз.",2025-11-08T16:10:00Z
297,dead-hang,"Слишком долгое удержание виса при недостаточной силе хвата - это может привести к падению и травме. Начинайте с коротких интервалов (10-20 секунд) и постепенно увеличивайте время.",2025-11-08T16:10:00Z
298,dead-hang,"Прыжок с турника вместо аккуратного спуска - это может травмировать суставы и связки. Всегда аккуратно опускайтесь на пол, контролируя движение.",2025-11-08T16:10:00Z
299,dead-hang,"Задержка дыхания во время виса - это может повысить давление и привести к головокружению. Дышите глубоко и естественно на протяжении всего упражнения.",2025-11-08T16:10:00Z
300,chest-to-bar-pull-ups,"Недостаточная амплитуда движения - недотягивание грудью до перекладины снижает эффективность упражнения. Подтягивайтесь до полного касания грудью перекладины.",2025-11-08T16:15:00Z
301,chest-to-bar-pull-ups,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте движение.",2025-11-08T16:15:00Z
302,chest-to-bar-pull-ups,"Неполное опускание тела в нижней точке - неполное выпрямление рук снижает эффективность упражнения. Полностью выпрямляйте руки в нижней точке перед следующим повторением.",2025-11-08T16:15:00Z
303,chest-to-bar-pull-ups,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение, что может привести к травме. Опускайтесь медленно и контролируемо, сохраняя напряжение мышц.",2025-11-08T16:15:00Z
304,muscle-up,"Недостаточная взрывная сила при подтягивании - это не позволяет перевести запястья над перекладиной. Развивайте взрывную силу перед попыткой выполнения muscle-up.",2025-11-08T16:20:00Z
305,muscle-up,"Неправильный переход от подтягивания к отжиманию - слишком медленный или неправильный перевод запястий может привести к потере контроля. Быстро переводите запястья над перекладиной в верхней точке подтягивания.",2025-11-08T16:20:00Z
306,muscle-up,"Раскачивание тела и использование инерции вместо мышечной силы - это снижает эффективность упражнения и может привести к травме. Держите корпус напряженным и контролируйте обе фазы движения.",2025-11-08T16:20:00Z
307,muscle-up,"Неполная амплитуда движения - недотягивание до уровня груди или неполное выпрямление рук в верхней точке отжимания. Выполняйте полную амплитуду в обеих фазах.",2025-11-08T16:20:00Z
308,muscle-up,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение может привести к травме запястий и плечевых суставов. Опускайтесь медленно и контролируемо, выполняя обратное движение.",2025-11-08T16:20:00Z
309,pull-ups-rings,"Чрезмерный разворот колец наружу - создает опасную нагрузку на плечевые суставы и может привести к травме. Активно сопротивляйтесь вращению колец, держите локти направленными назад под углом 45 градусов.",2025-11-08T17:00:00Z
310,pull-ups-rings,"Потеря контроля и стабильности колец - может привести к падению и травме. Начинайте с колец на небольшой высоте и постепенно увеличивайте сложность по мере роста силы и контроля.",2025-11-08T17:00:00Z
311,pull-ups-rings,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-08T17:00:00Z
312,pull-ups-rings,"Неполная амплитуда движения - недотягивание до уровня колец или неполное выпрямление рук в нижней точке. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T17:00:00Z
313,pull-ups-rings,"Отсутствие контроля при опускании тела - слишком быстрое или резкое движение может привести к потере контроля над кольцами и травме. Опускайтесь медленно и контролируемо.",2025-11-08T17:00:00Z
314,pull-ups-rings-wide-grip,"Чрезмерный разворот колец наружу при широком хвате - создает экстремальную нагрузку на плечевые суставы и может привести к серьезной травме. Активно сопротивляйтесь вращению колец, контролируйте их на протяжении всего движения.",2025-11-08T17:05:00Z
315,pull-ups-rings-wide-grip,"Недостаточная гибкость плечевых суставов - широкий хват на нестабильных кольцах требует исключительной гибкости. Если чувствуете дискомфорт в плечах, вернитесь к обычным подтягиваниям на кольцах.",2025-11-08T17:05:00Z
316,pull-ups-rings-wide-grip,"Потеря контроля и стабильности колец - широкий хват усложняет контроль колец. Начинайте с обычных подтягиваний на кольцах и переходите к широкому хвату только после освоения базовой техники.",2025-11-08T17:05:00Z
317,pull-ups-rings-wide-grip,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-08T17:05:00Z
318,pull-ups-rings-wide-grip,"Неполная амплитуда движения - недотягивание до уровня колец или неполное выпрямление рук. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T17:05:00Z
319,trx-row-standing,"Раскачивание TRX петель и потеря контроля - может привести к потере равновесия и травме. Активно контролируйте петли на протяжении всего движения, не допускайте раскачивания.",2025-11-08T17:10:00Z
320,trx-row-standing,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-08T17:10:00Z
321,trx-row-standing,"Неполная амплитуда движения - недотягивание до рукояток или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T17:10:00Z
322,trx-row-standing,"Отсутствие контроля при возвращении в исходное положение - слишком быстрое или резкое движение может привести к потере контроля над петлями. Возвращайтесь медленно и контролируемо.",2025-11-08T17:10:00Z
323,trx-row-standing,"Неправильный угол наклона тела - слишком вертикальное или слишком горизонтальное положение снижает эффективность упражнения. Поддерживайте оптимальный угол наклона для максимальной нагрузки на мышцы спины.",2025-11-08T17:10:00Z
324,trx-pull-ups-assisted,"Чрезмерная опора на ноги - это снижает нагрузку на мышцы спины и рук. Постепенно уменьшайте опору на ноги по мере роста силы, увеличивая угол наклона тела.",2025-11-08T17:15:00Z
325,trx-pull-ups-assisted,"Раскачивание TRX петель и потеря контроля - может привести к потере равновесия и травме. Активно контролируйте петли на протяжении всего движения, не допускайте раскачивания.",2025-11-08T17:15:00Z
326,trx-pull-ups-assisted,"Провисание таза и нарушение прямой линии тела - снижает эффективность упражнения и увеличивает нагрузку на поясницу. Напрягайте кор, ягодицы и пресс для поддержания стабильности.",2025-11-08T17:15:00Z
327,trx-pull-ups-assisted,"Неполная амплитуда движения - недотягивание до рукояток или неполное выпрямление рук. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T17:15:00Z
328,trx-pull-ups-assisted,"Отсутствие прогрессии - если упражнение стало слишком легким, увеличьте угол наклона тела или переходите к полноценным подтягиваниям. Не останавливайтесь на одном уровне сложности.",2025-11-08T17:15:00Z
329,lat-pulldown-wide-grip,"Отклонение корпуса слишком сильно назад - это снижает нагрузку на широчайшие мышцы и может привести к травме поясницы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T18:00:00Z
330,lat-pulldown-wide-grip,"Разведение локтей слишком широко - это создает чрезмерную нагрузку на плечевые суставы и снижает эффективность упражнения. Держите локти направленными вниз и немного в стороны.",2025-11-08T18:00:00Z
331,lat-pulldown-wide-grip,"Использование инерции и раскачивание корпуса - снижает эффективность упражнения и может привести к травме. Контролируйте движение на протяжении всей амплитуды, не допускайте рывков.",2025-11-08T18:00:00Z
332,lat-pulldown-wide-grip,"Неполная амплитуда движения - недотягивание рукоятки до груди или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T18:00:00Z
333,lat-pulldown-medium-grip,"Отклонение корпуса слишком сильно назад - это снижает нагрузку на мышцы спины и может привести к травме поясницы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T18:05:00Z
334,lat-pulldown-medium-grip,"Использование инерции и раскачивание корпуса - снижает эффективность упражнения и может привести к травме. Контролируйте движение на протяжении всей амплитуды, не допускайте рывков.",2025-11-08T18:05:00Z
335,lat-pulldown-medium-grip,"Неполная амплитуда движения - недотягивание рукоятки до груди или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T18:05:00Z
336,lat-pulldown-medium-grip,"Отсутствие контроля при возвращении рукоятки вверх - слишком быстрое или резкое движение может привести к потере контроля. Возвращайте рукоятку медленно и контролируемо.",2025-11-08T18:05:00Z
337,lat-pulldown-close-grip,"Отклонение корпуса слишком сильно назад - это снижает нагрузку на мышцы спины и может привести к травме поясницы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T18:10:00Z
338,lat-pulldown-close-grip,"Разведение локтей в стороны - это снижает акцент на бицепсы и внутреннюю часть спины. Держите локти направленными вниз и близко к телу на протяжении всего движения.",2025-11-08T18:10:00Z
339,lat-pulldown-close-grip,"Использование инерции и раскачивание корпуса - снижает эффективность упражнения и может привести к травме. Контролируйте движение на протяжении всей амплитуды, не допускайте рывков.",2025-11-08T18:10:00Z
340,lat-pulldown-close-grip,"Неполная амплитуда движения - недотягивание рукоятки до груди или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T18:10:00Z
341,lat-pulldown-underhand-grip,"Отклонение корпуса слишком сильно назад - это снижает нагрузку на мышцы спины и может привести к травме поясницы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T18:15:00Z
342,lat-pulldown-underhand-grip,"Разведение локтей в стороны - это снижает акцент на бицепсы и нижнюю часть широчайших мышц. Держите локти направленными вниз и близко к телу на протяжении всего движения.",2025-11-08T18:15:00Z
343,lat-pulldown-underhand-grip,"Использование инерции и раскачивание корпуса - снижает эффективность упражнения и может привести к травме. Контролируйте движение на протяжении всей амплитуды, не допускайте рывков.",2025-11-08T18:15:00Z
344,lat-pulldown-underhand-grip,"Неполная амплитуда движения - недотягивание рукоятки до груди или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T18:15:00Z
345,lat-pulldown-neutral-grip,"Отклонение корпуса слишком сильно назад - это снижает нагрузку на мышцы спины и может привести к травме поясницы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T18:20:00Z
346,lat-pulldown-neutral-grip,"Разведение локтей в стороны - это снижает эффективность упражнения. Держите локти направленными вниз и близко к телу на протяжении всего движения.",2025-11-08T18:20:00Z
347,lat-pulldown-neutral-grip,"Использование инерции и раскачивание корпуса - снижает эффективность упражнения и может привести к травме. Контролируйте движение на протяжении всей амплитуды, не допускайте рывков.",2025-11-08T18:20:00Z
348,lat-pulldown-neutral-grip,"Неполная амплитуда движения - недотягивание рукояток до груди или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду движения для максимальной эффективности.",2025-11-08T18:20:00Z
349,lat-pulldown-behind-neck,"Чрезмерное разведение локтей и нарушение траектории движения - может привести к серьезной травме плечевых суставов. При недостаточной гибкости плеч упражнение может быть опасным. Если чувствуете дискомфорт в плечах, немедленно прекратите выполнение.",2025-11-08T19:00:00Z
350,lat-pulldown-behind-neck,"Игнорирование болевых ощущений в плечах - упражнение требует исключительной гибкости плечевых суставов. При малейшем дискомфорте или боли прекратите выполнение и перейдите к альтернативным упражнениям.",2025-11-08T19:00:00Z
351,lat-pulldown-behind-neck,"Наклон корпуса слишком сильно вперед - это изменяет траекторию движения и может привести к травме. Сохраняйте легкий наклон вперед, но не слишком сильно.",2025-11-08T19:00:00Z
352,lat-pulldown-behind-neck,"Использование слишком большого веса - упражнение требует отличной техники и гибкости. Слишком большой вес может привести к травме плечевых суставов.",2025-11-08T19:00:00Z
353,lat-pulldown-straight-arm,"Сгибание локтей во время движения - упражнение должно выполняться строго прямыми руками. Сгибание локтей снижает эффективность изоляции широчайших мышц.",2025-11-08T19:05:00Z
354,lat-pulldown-straight-arm,"Потеря стабильности корпуса и раскачивание - стоячее положение требует активной стабилизации. Напрягайте мышцы пресса, ягодиц и кора на протяжении всего движения.",2025-11-08T19:05:00Z
355,lat-pulldown-straight-arm,"Слишком большой вес - изолирующее упражнение требует контроля и техники. Слишком большой вес приводит к использованию других мышц и снижает эффективность.",2025-11-08T19:05:00Z
356,lat-pulldown-straight-arm,"Неполная амплитуда движения - неполное опускание рукоятки или неполное выпрямление рук в исходном положении. Выполняйте полную амплитуду для максимальной активации широчайших.",2025-11-08T19:05:00Z
357,lat-pulldown-one-arm,"Ротация корпуса в сторону рабочей руки - критическая ошибка, которая снижает эффективность и может привести к травме. Напрягайте мышцы кора для предотвращения ротации.",2025-11-08T19:10:00Z
358,lat-pulldown-one-arm,"Компенсация второй рукой или корпусом - не помогайте рабочей руке наклоном корпуса или использованием второй руки. Односторонняя работа требует изоляции нагрузки на одну сторону.",2025-11-08T19:10:00Z
359,lat-pulldown-one-arm,"Неравномерная нагрузка между сторонами - не игнорируйте слабую сторону. Выполняйте одинаковое количество повторений для обеих рук, начиная со слабой стороны.",2025-11-08T19:10:00Z
360,lat-pulldown-one-arm,"Использование слишком большого веса - односторонняя работа требует контроля и техники. Слишком большой вес приводит к компенсациям и снижает эффективность.",2025-11-08T19:10:00Z
361,lat-pulldown-wide-grip-chest,"Разведение локтей слишком широко - создает чрезмерную нагрузку на плечевые суставы. Держите локти направленными вниз и немного в стороны, не разводите их слишком широко.",2025-11-08T19:15:00Z
362,lat-pulldown-wide-grip-chest,"Отклонение корпуса слишком сильно назад - снижает нагрузку на широчайшие мышцы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-11-08T19:15:00Z
363,lat-pulldown-wide-grip-chest,"Использование инерции и раскачивание - снижает эффективность и может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-11-08T19:15:00Z
364,lat-pulldown-wide-grip-chest,"Неполная амплитуда движения - недотягивание рукоятки до груди снижает эффективность. Подтягивайте до касания верхней части груди.",2025-11-08T19:15:00Z
365,cable-pulldown-standing,"Потеря стабильности корпуса - стоячее положение требует активной работы стабилизаторов. Напрягайте мышцы пресса и ягодиц на протяжении всего движения.",2025-01-15T10:00:00Z
366,cable-pulldown-standing,"Разведение локтей слишком широко - создает чрезмерную нагрузку на плечевые суставы. Держите локти направленными вниз и немного в стороны.",2025-01-15T10:00:00Z
367,cable-pulldown-standing,"Использование инерции и раскачивание - снижает эффективность и может привести к травме. Контролируйте движение на протяжении всей амплитуды.",2025-01-15T10:00:00Z
368,cable-pulldown-standing,"Неполная амплитуда движения - недотягивание рукояток до груди снижает эффективность. Подтягивайте до касания верхней части груди.",2025-01-15T10:00:00Z
369,cable-pulldown-standing,"Неправильная постановка ног - нестабильная стойка нарушает технику. Используйте разножку для лучшей стабильности.",2025-01-15T10:00:00Z
370,cable-pulldown-seated,"Отклонение корпуса слишком сильно назад - снижает нагрузку на широчайшие мышцы. Поддерживайте легкий наклон назад, не более 15-20 градусов.",2025-01-15T10:00:00Z
